username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	Unnamed: 10	Unnamed: 11
bolaBIKE_RJ	2018-06-01 15:01	0	0	sempre cima muro vc deveria elogiar gestparente qual poltica incidir muitos impostos isto est errado faz dcadas culpa dis polticos aviso perdeu voto 2018				1.00261116563632E+018	https://twitter.com/bolaBIKE_RJ/status/1002611165636321280		
Ricardo_Ricdiz	2018-06-01 14:57	0	1	importante participa gustavo parabns				1.00261010804664E+018	https://twitter.com/Ricardo_Ricdiz/status/1002610108046639104		
Tiberiofer	2018-06-01 14:55	0	0	o importante nter tucano sobrevoando empresa a final sabemos inten vender empresa encher ainda offshores				1.00260949071232E+018	https://twitter.com/Tiberiofer/status/1002609490712322049		
Ricardo_Ricdiz	2018-06-01 14:54	0	1	joamodo j fez				1.00260932254588E+018	https://twitter.com/Ricardo_Ricdiz/status/1002609322545876998		
Marcus___1975	2018-06-01 14:50	0	0	essa politica quase quebrou brasil amigodilma poder ja seriamos venezuela				1.00260841476421E+018	https://twitter.com/Marcus___1975/status/1002608414764208129		
Marcus___1975	2018-06-01 14:49	0	0	seja grande deixa centro unir torno candidato viavel sr grande gestor ter voto senador infelizmente nao vai pro segundo turno pra presidentebrasil ser maior projeto individual poder		@jdoriajr		1.00260800302202E+018	https://twitter.com/Marcus___1975/status/1002608003022024706		
RozanaPepina	2018-06-01 14:48	0	0	uma empresa gerida p capitmato escravizar popula foi tarde o estado j suga suficiente povo nova gestpetrobras traga pouco alvio menos lucro p funil chamado estado				1.0026079309554E+018	https://twitter.com/RozanaPepina/status/1002607930955399169		
Omar_r47m4ch1n3	2018-06-01 14:47	0	5	vendediscurso com sapedro parente importante nesse momento desperdiar trabalho vinculadlar recuperapetrobras precisamos definir poltica precombustveis q preservando empresa proteja consumidores acionistas				1.00260747572247E+018	https://twitter.com/Omar_r47m4ch1n3/status/1002607475722473473		
bolaBIKE_RJ	2018-06-01 14:45	0	0	aproveita plantar batatas covarde nficou lado parente sim demagogos caminhoneiros aviso no voltarei mais nele				1.00260698645276E+018	https://twitter.com/bolaBIKE_RJ/status/1002606986452758528		
leticiasouza207	2018-06-01 14:41	0	0	pqp precisa privatizar petrobrs merda				1.00260600404187E+018	https://twitter.com/leticiasouza207/status/1002606004041867264		
pedro_truda	2018-06-01 14:40	0	0	pesquise melhor ainda nest impedido candidatar primeiro julgamento j permitido candidatar junto bolsonaro entfafavor				1.00260581137655E+018	https://twitter.com/pedro_truda/status/1002605811376549893		
cmagno09	2018-06-01 14:40	0	0	acabe monopolio privatizando empresa atraindo novas setorfacil nao deve ser nao pode eh tira monte pro outronao pro estado ser deste tamanho estado nao consegue dar atenq deveria saude educaseguran				1.00260571932831E+018	https://twitter.com/cmagno09/status/1002605719328305152		
RenatoFilho182	2018-06-01 14:37	0	0	falou nfalou nada				1.00260496847666E+018	https://twitter.com/RenatoFilho182/status/1002604968476659712		
Maryzorieuq	2018-06-01 14:36	0	0	precisamos quem fale melhor sobre assunto				1.00260480787673E+018	https://twitter.com/Maryzorieuq/status/1002604807876734976		
Marcelo19792	2018-06-01 14:36	0	0	tomar cu sempre imbecil gosta pagar gasolina cara				1.00260480620317E+018	https://twitter.com/Marcelo19792/status/1002604806203170816		
Xavier6805	2018-06-01 14:34	3	6	com coordenador mdin tm 8 j 2 turno lula criminoso condenado preso ncandidato 2		@geraldoalckmin		1.00260441405676E+018	https://twitter.com/Xavier6805/status/1002604414056755202		
miicheel26	2018-06-01 14:33	0	1	tudo voc posta agora relaprecombustvel querendo ganhar voto argumentos achava voc capaz algo melhor				1.00260417610545E+018	https://twitter.com/miicheel26/status/1002604176105451520		
smartdor1a	2018-06-01 14:31	0	0	falastr corrupto enrustido finge nv surfa golpe que diga turma metr linha 5 lils datada empresas acordo flagrado nunca punido				1.00260357762864E+018	https://twitter.com/smartdor1a/status/1002603577628643333		
turcorj	2018-06-01 14:31	0	0	como dilma lula fuderam petrobras pqp seguraram pre				1.00260356187065E+018	https://twitter.com/turcorj/status/1002603561870651392		
VillasboasBoas	2018-06-01 14:30	0	1	existe palavra tudo governador privatiza				1.00260324567049E+018	https://twitter.com/VillasboasBoas/status/1002603245670486016		
Rnportela	2018-06-01 14:28	0	0	foi tucano q levou pas caos ltima semana				1.0026028678098E+018	https://twitter.com/Rnportela/status/1002602867809800192		
Deniset60Denise	2018-06-01 14:23	0	0	comej ent chega precisamos nacontecem nunca bom ouvir presidenciveis propem				1.00260154844955E+018	https://twitter.com/Deniset60Denise/status/1002601548449550336		
greccoleonardo	2018-06-01 14:23	0	0	bolsonaro2018			#Bolsonaro2018	1.00260152585905E+018	https://twitter.com/greccoleonardo/status/1002601525859049474		
ivanamartinscas	2018-06-01 14:23	0	0	5				1.00260145104932E+018	https://twitter.com/ivanamartinscas/status/1002601451049320448		
greccoleonardo	2018-06-01 14:22	0	0	isso a bolsonaro2018			#Bolsonaro2018	1.002601389477E+018	https://twitter.com/greccoleonardo/status/1002601389476995073		
caiope81	2018-06-01 14:22	0	1	a santoooo e merendinha				1.00260117648604E+018	https://twitter.com/caiope81/status/1002601176486039552		
tremermijel	2018-06-01 14:21	0	2	olha bagun sextadetremurasdv 0gevri8w5		@geraldoalckmin	#SextaDetremuraSDV	1.00260099489791E+018	https://twitter.com/tremermijel/status/1002600994897911814		
Welbi	2018-06-01 14:19	0	0	no twitter comenta saparente petrobras welbiblogspot201806twi tteralckmincomentasaidahtmlspreftw blogdowelbi 3tpzz0u8h		@GeraldoAlckmin	#BlogdoWelbi	1.00260065773875E+018	https://twitter.com/Welbi/status/1002600657738747905		
jewerton	2018-06-01 14:19	0	0	alkimin desiste dessa candidatura presidncia tu vai terminar quinto lugar sair menor ainda entrou v senado tem eleigarantida ainda pode livrar suplicy				1.00260044522595E+018	https://twitter.com/jewerton/status/1002600445225947137		
fabriciollima	2018-06-01 14:18	0	0	enquanto candidato psdbosta esqueam petro		@geraldoalckmin @Rede45		1.00260036570198E+018	https://twitter.com/fabriciollima/status/1002600365701980161		
jjoaquim1	2018-06-01 14:18	0	0	esses palha acham vchegar segundo turno		@geraldoalckmin @jairbolsonaro		1.00260035165522E+018	https://twitter.com/jjoaquim1/status/1002600351655219200		
fabriciollima	2018-06-01 14:17	0	0	pois e ainda psdbosta acredita		@rede45 @geraldoalckmin		1.0025999605154E+018	https://twitter.com/fabriciollima/status/1002599960515399680		
JoaoRinoceronte	2018-06-01 14:15	0	0	geraldo acompanho vida anos parabns honestidade transparncia sempre meu voto outubro geraldopresidente			#Geraldopresidente	1.00259956407814E+018	https://twitter.com/JoaoRinoceronte/status/1002599564078141440		
Picaxu10	2018-06-01 14:15	0	0	geraldo alckmin precisa privatizar empresas e dinheiro vendas desenvolver pas q grande geranvai aproveitar nada vida pas q vive tudo caro populanaguenta				1.0025995408669E+018	https://twitter.com/Picaxu10/status/1002599540866904064		
geraldopavao	2018-06-01 14:13	0	0	menos piau menos				1.0025991164788E+018	https://twitter.com/geraldopavao/status/1002599116478799872		
MariaExcelsa	2018-06-01 14:13	0	7	a tambm				1.00259898250438E+018	https://twitter.com/MariaExcelsa/status/1002598982504378369		
fbtiago	2018-06-01 14:12	0	1	contra fundo partidriomelhorar ainda contra utilizar dinheiro pblico campanha eleitoral manutenpartidria		@joaoamoedonovo @partidonovo30		1.00259867003707E+018	https://twitter.com/fbtiago/status/1002598670037069825		
rvjuris	2018-06-01 14:10	0	3	repito privatiza abre mercado petrolfero resolve				1.00259833617893E+018	https://twitter.com/rvjuris/status/1002598336178933761		
MarcosNazaPB	2018-06-01 14:10	0	1	parabns coragem eu nacredito ningum aceite fazer parte sistema poltico brasileiro corrupto mundo dito democrtico aceitar presidencialismo coaliz portanto candidatar aceitar sistema corrupto corromper				1.00259816120935E+018	https://twitter.com/MarcosNazaPB/status/1002598161209348097		
joaoleite1979	2018-06-01 14:08	0	0	certeza pagamos at fmi				1.00259787084181E+018	https://twitter.com/joaoleite1979/status/1002597870841810946		
valmir_mv	2018-06-01 14:07	0	0	deveria mudar nome alckimista pq capacidade transformar ouro merda candidato ideal pra prapra ser comparado chuchu		@geraldoalckmin		1.00259760389537E+018	https://twitter.com/valmir_mv/status/1002597603895373824		
royalknight00	2018-06-01 14:06	0	0	sprincipais acionista empresa				1.00259714354109E+018	https://twitter.com/royalknight00/status/1002597143541092352		
SCavacante	2018-06-01 14:05	0	0	52gxjks3				1.00259712353009E+018	https://twitter.com/SCavacante/status/1002597123530088448		
JoaoRinoceronte	2018-06-01 14:05	0	0	preciso combater tudo ilegal geraldo alckmin preciso mudar ncleo cultural desde primrio formando novas pessoas meu voto geraldopresidente			#geraldopresidente	1.00259709711023E+018	https://twitter.com/JoaoRinoceronte/status/1002597097110228992		
jjoaquim1	2018-06-01 14:05	0	0	esses bandidos acham segundo turno por acaso ainda acreditam papai noel twitterfolhastatus1 002595630785544199		@geraldoalckmin		1.00259692906956E+018	https://twitter.com/jjoaquim1/status/1002596929069559808		
royalknight00	2018-06-01 14:05	0	0	hum deixa ver menos lixo apoiar				1.00259689272173E+018	https://twitter.com/royalknight00/status/1002596892721729536		
reinaldo385	2018-06-01 14:04	0	1	roubou petrobrs pt acorda acfalo				1.002596862657E+018	https://twitter.com/reinaldo385/status/1002596862656999424		
royalknight00	2018-06-01 14:03	0	0	falou ndisse nada				1.00259658881089E+018	https://twitter.com/royalknight00/status/1002596588810891265		
luciastedile	2018-06-01 14:02	0	5	tem privatizar				1.00259638022386E+018	https://twitter.com/luciastedile/status/1002596380223864832		
diegofontes25	2018-06-01 14:02	0	1	canalha oportunista				1.00259626268273E+018	https://twitter.com/diegofontes25/status/1002596262682734592		
JoaoRinoceronte	2018-06-01 14:02	0	0	a greve certeza importante oportunistas extremos quiseram aproveitar mas caminhoneiros ndeixaram parabens caminhoneiros meu voto alckmin				1.00259625882812E+018	https://twitter.com/JoaoRinoceronte/status/1002596258828124160		
AragaoAristides	2018-06-01 14:02	0	0	privatizar vocs sociais democratas tambm nquerem n onde varrumar lugar conchavos maracutaias tfamigerada governabilidade acorda n desfazendo adversrio vai conseguir votos trabalhando fez vice		@geraldoalckmin		1.00259614770427E+018	https://twitter.com/AragaoAristides/status/1002596147704270848		
JoaoRinoceronte	2018-06-01 14:00	0	0	o brasil refm oportunistas anos ainda buscam poder qualquer custo instalam discurso dio assim seguindo regra nazismo separar conquistar geraldo voc ja mostrou gestor unifica congrega acalma coraes voto vc				1.00259566153419E+018	https://twitter.com/JoaoRinoceronte/status/1002595661534191618		
eliasmg1973	2018-06-01 13:59	0	5	s polticos pararem roubar coisa vai santo				1.0025955105266E+018	https://twitter.com/eliasmg1973/status/1002595510526599168		
paulo_correa2	2018-06-01 13:59	0	0	at qdo pode fazer				1.00259550454552E+018	https://twitter.com/paulo_correa2/status/1002595504545521665		
JoaoRinoceronte	2018-06-01 13:56	0	0	geraldo estado sp vc governou paz ouvidos sempre abertos escutar popula brasil precisa avanar certeza vc melhor op				1.00259465597914E+018	https://twitter.com/JoaoRinoceronte/status/1002594655979139072		
Lauriberto	2018-06-01 13:54	0	0	todo dia um nome diferente para a vice de geraldo alckmin				1.00259428248895E+018	https://twitter.com/Lauriberto/status/1002594282488950786		
Szarastro	2018-06-01 13:54	0	0	a leftcenter party that promotes policies that the righties love see joao doria and geraldo alckmin				1.00259422724578E+018	https://twitter.com/Szarastro/status/1002594227245780992		
JoaoRinoceronte	2018-06-01 13:54	0	1	geraldo alckmin acredito voc presidncia brasil ir retomar crescimento nacontece tempo				1.00259414525554E+018	https://twitter.com/JoaoRinoceronte/status/1002594145255542785		
rodrigo_dilelio	2018-06-01 13:53	0	0	t preo dr		@geraldoalckmin @MarcioMFelix		1.00259409417305E+018	https://twitter.com/rodrigo_dilelio/status/1002594094173052928		
AAndersonbm	2018-06-01 13:52	0	0	golpista vocs tiraram s pra fazer mdia comentar coisas nenvolvido				1.00259373402493E+018	https://twitter.com/AAndersonbm/status/1002593734024925184		
dreduardolopes	2018-06-01 13:49	0	0	s escreve merda chuchu				1.00259302138759E+018	https://twitter.com/dreduardolopes/status/1002593021387591680		
rocejoal	2018-06-01 13:47	0	0	alckmin bvio oq vc acrescentou c palavras como vc vai resolver quest qual solup problema posicione				1.00259260530002E+018	https://twitter.com/rocejoal/status/1002592605300019200		
AmadeuAmado07	2018-06-01 13:47	0	0	s oportunista neste pais sr nser eleito discurso dubio ndemonstra for				1.00259245020308E+018	https://twitter.com/AmadeuAmado07/status/1002592450203078657		
pippo_ravasio	2018-06-01 13:45	0	0	poltica aumento pre como pode dona monoplio soberana mercado combustveis declarar prejuzos justificar aumento dirio precombustvel				1.0025919438541E+018	https://twitter.com/pippo_ravasio/status/1002591943854100480		
lucslobo	2018-06-01 13:44	0	0	nvaialckmin perde respeito acho nmerecia fala covarde parece cssio cunha lima falando poderia ser moreira franco maia eunicio lula gleisi lindinho cirovou vomitar				1.00259174380257E+018	https://twitter.com/lucslobo/status/1002591743802568704		
gorfo_verdades	2018-06-01 13:41	0	2	concordo declarabombstica ciro gomes sobre relageraldo alckmin pcc absurdamente ignorada fact checkers etc tinha ser 1 pgina tudo jornal sp mas imprensa paulista nunca gostou incomodar santo n twittercahcamilarvs tatus1002373207767298056				1.00259107484878E+018	https://twitter.com/gorfo_verdades/status/1002591074848780288		
dddzao	2018-06-01 13:41	0	0	some alckmin				1.0025910520821E+018	https://twitter.com/dddzao/status/1002591052082098177		
BrunoSZimbardi	2018-06-01 13:41	0	1	o psdb perde chance exigir imediata privatiza quem dera renovapsdb respondesse partido infelizmente chuchu fica cima muro				1.00259100575187E+018	https://twitter.com/BrunoSZimbardi/status/1002591005751873541		
M_Buffo	2018-06-01 13:41	0	0	fora outros modelos concessestrada spaulo pedgios absurdos justificativas aumento mas melhor estrada pas dvida				1.00259093245223E+018	https://twitter.com/M_Buffo/status/1002590932452233217		
jprillo	2018-06-01 13:39	0	1	integro frente parlamentar fiscalizadesoneraes fiscais estado spaulo coordenada companheiro levantado dados importantes		@raulmarcelopsol		1.00259049934419E+018	https://twitter.com/jprillo/status/1002590499344191489		
egoliveira	2018-06-01 13:39	0	1	28 r 500 bilhes dvida				1.00259039045157E+018	https://twitter.com/egoliveira/status/1002590390451568640		
M_Buffo	2018-06-01 13:38	0	0	nd pra comparar s acho brasil privatizar vira monoplio r nlivre concorrncia veja banco 4 agora tabrindo lucro etc foi nesse sentido				1.00259023635288E+018	https://twitter.com/M_Buffo/status/1002590236352884737		
egoliveira	2018-06-01 13:38	0	0	a nica poltica protege consumidores privatizadessa empresa comandada polticos esse negcio empresa pblica papo pra pegar bobo				1.00259011785961E+018	https://twitter.com/egoliveira/status/1002590117859610624		
medina_andr	2018-06-01 13:36	0	0	falta filhote lava jato aqui sp tipo moldes rje j prendeu quadrilhado cabral exemplo vcs investigar nessas 2 dcadas frente governo estadual bei esporte clube pinheiros		@policiafederal @Rede45 @geraldoalckmin @joseserra_		1.00258964856733E+018	https://twitter.com/medina_andr/status/1002589648567328768		
atpessoa	2018-06-01 13:35	0	0	alm ter carisma platelminto ele s nconsegue ser repulsivo serra				1.00258946854784E+018	https://twitter.com/atpessoa/status/1002589468547837954		
jprillo	2018-06-01 13:35	0	0	o executivo estadual autonomia poltica mas nh nenhuma transparncia sequer fiscalizaparte legislativo o prprio tce entende assim muito menos prestacontas popula dilogo discutir contrapartidas ent sonho				1.00258936572867E+018	https://twitter.com/jprillo/status/1002589365728669698		
omatheuslima_	2018-06-01 13:34	5	20	precisamos definir poltica precombustveis preservando empresa proteja consumidores diz geraldo alckmin precisamos privatizar petrobrs deixe putaria geraaaldoo 9hqrpfoh4q		@geraldoalckmin		1.00258928920362E+018	https://twitter.com/omatheuslima_/status/1002589289203617792		
EdduVaz	2018-06-01 13:34	0	0	meu caro pra ter ajuste dirio melhor adotar dlar moeda oficial ns comercialmente ncomprar dlar vender real				1.00258914380805E+018	https://twitter.com/EdduVaz/status/1002589143808045056		
reinaldo385	2018-06-01 13:33	0	1	s t frente todas pesquisas				1.0025888849062E+018	https://twitter.com/reinaldo385/status/1002588884906201097		
atpessoa	2018-06-01 13:32	0	1	o alckmin caricatura establishment a nica coisa renova mandato				1.00258878817715E+018	https://twitter.com/atpessoa/status/1002588788177154051		
andrefnaguiar	2018-06-01 13:32	0	1	poltica pre acabar monoplio refino o resto mercado faz parte				1.00258874821787E+018	https://twitter.com/andrefnaguiar/status/1002588748217868294		
bispojoao	2018-06-01 13:32	0	0	para fortalecimento democracia debate redes sociais deve ser plural foco ideias parabns presidente				1.00258868879312E+018	https://twitter.com/bispojoao/status/1002588688793120770		
RenovaPSDB	2018-06-01 13:30	0	0	ele pronunciou agora discreto optou dissemos njogar fogo gasolina crise empresa twittergeraldoalckmin status1002571016521113600s21				1.00258819404136E+018	https://twitter.com/RenovaPSDB/status/1002588194041364480		
manoelgbnetto	2018-06-01 13:29	0	0	a melhor poltica pre privatizar retirar monoplio refino				1.00258797124418E+018	https://twitter.com/manoelgbnetto/status/1002587971244183552		
fernandocluiz	2018-06-01 13:29	0	0	exatamente ai mas renovaprecisa ser demonstrada n renovanada por bolsonaro votos tira cara da coloca bolsonaro morre		@geraldoalckmin @jdoriajr		1.0025879354962E+018	https://twitter.com/fernandocluiz/status/1002587935496196096		
andre_alayon	2018-06-01 13:28	0	0	vai merda geraldo privatizaj				1.00258768194207E+018	https://twitter.com/andre_alayon/status/1002587681942065155		
kazuzak7	2018-06-01 13:27	0	0	desde ntirar bolso				1.00258734792448E+018	https://twitter.com/kazuzak7/status/1002587347924475905		
rvlima1984	2018-06-01 13:27	0	0	o governo federal pode ter algum tipo intervennessa poltica isen				1.00258733165476E+018	https://twitter.com/rvlima1984/status/1002587331654758400		
eltonjardel	2018-06-01 13:26	0	0	com toda certeza pelo tamanho petrobrs preciso poltica sustentvel pre todavia massacrar populabrasileira prebomba exacerbados				1.00258714895503E+018	https://twitter.com/eltonjardel/status/1002587148955025408		
fablogan	2018-06-01 13:25	0	1	rpz arrebentar salafrrio santo dizer absurdo desses que grandessssimo fdp vc twittervaloreconomic status1002005616699871233		@geraldoalckmin		1.00258707154926E+018	https://twitter.com/fablogan/status/1002587071549263874		
RudyCarminatti	2018-06-01 13:25	0	0	quem geraldo alckmin				1.00258705672652E+018	https://twitter.com/RudyCarminatti/status/1002587056726519808		
NanciPerri	2018-06-01 13:25	0	2	quando eleito coloque volta esse governo atual medo rabo preso pt				1.00258702864991E+018	https://twitter.com/NanciPerri/status/1002587028649906176		
juniasamauma	2018-06-01 13:25	0	0	seu geraldo melhor escritor plantar rvore editar livro ruim		@geraldoalckmin		1.00258696675036E+018	https://twitter.com/juniasamauma/status/1002586966750359552		
PastorLiomar	2018-06-01 13:25	0	2	ou tcorrupto quanto				1.00258695774094E+018	https://twitter.com/PastorLiomar/status/1002586957740937216		
MarcoCampelo	2018-06-01 13:24	0	0	penso diferente efeito prtico nenhum concordo mas porturia diferencandidato				1.00258676315887E+018	https://twitter.com/MarcoCampelo/status/1002586763158867968		
juniasamauma	2018-06-01 13:24	2	2	bancos estexplorando h 20 anos taxas extrapolaram junto abusoclientes toda classe retendo 40proventos emprestam acima capacidade pagamento inadimplente paga caro 02q		@geraldoalckmin @inst_lula @LulapeloBrasil @FernandoPsol @esuplicy		1.00258660377943E+018	https://twitter.com/juniasamauma/status/1002586603779428352		
rickon777	2018-06-01 13:23	0	0	miopia atroz npode ser presidente				1.00258646865995E+018	https://twitter.com/rickon777/status/1002586468659945474		
valdirszcardoso	2018-06-01 13:23	0	0	j iniciou fim da era do petrleo npodemos ficar refns caminhoneiros nica fonte energia				1.00258644314602E+018	https://twitter.com/valdirszcardoso/status/1002586443146022912		
MARCELOHAMSI	2018-06-01 13:23	0	0	esse x quest				1.00258644010519E+018	https://twitter.com/MARCELOHAMSI/status/1002586440105185287		
andreveloso02	2018-06-01 13:23	0	0	esta manchete timportante prprio alckmin ir comentar fez dias atrs fora bolivarianos				1.00258643168299E+018	https://twitter.com/andreveloso02/status/1002586431682990081		
o_antagonista	2018-06-01 13:23	7	28	geraldo alckmin prcandidato planalto psdb comentou twitter pedido demisspedro parente oantagonistabrasilalckmin importantenaodesperdicartrabalhorecuperacaopetrobras				1.00258641819827E+018	https://twitter.com/o_antagonista/status/1002586418198274048		
valdirszcardoso	2018-06-01 13:22	0	0	votarei alkmin p presidente proponho grande programa de carros eltricos populares c baixos impostos painis solares c baixos impostos financiamento bndes p proprietrios casas tornarem geradores de energia eltricaobama fez gerou empregos e progresso				1.00258607767531E+018	https://twitter.com/valdirszcardoso/status/1002586077675311104		
ruycastelli	2018-06-01 13:21	0	0	governador escolher come bolo guarda bolo talvez criar pulmndeixar mudantfrequentes desonerar combustvel petrobras nmargem pra sustentar pre				1.00258586765393E+018	https://twitter.com/ruycastelli/status/1002585867653926912		
RenatoSantos_te	2018-06-01 13:20	0	1	sinceramente d vontade quebrar celular s pra no olhar cara desse bosta golpista vai tomar canecofilho puta nojento				1.00258580939509E+018	https://twitter.com/RenatoSantos_te/status/1002585809395093505		
magodasbolsa	2018-06-01 13:20	0	20	isso ver ciclo econmico ncanetada presidente note ainda dilma quase quebrou petrobrs poltica pre informemelhor				1.00258572133151E+018	https://twitter.com/magodasbolsa/status/1002585721331507202		
ivan_gevaerd	2018-06-01 13:20	0	0	encima muro sempre desastre cara				1.00258570350569E+018	https://twitter.com/ivan_gevaerd/status/1002585703505694721		
AquilesConan	2018-06-01 13:19	1	3	quem hoje apoia governo tucano planalto desconsiderando corrup leniente pt deixou transformarem pas cleptocracia n democrata apenas tmedroso quanto prprios tucanos				1.00258545343284E+018	https://twitter.com/AquilesConan/status/1002585453432844289		
ivan_gevaerd	2018-06-01 13:19	0	0	abre boca fala alguma coisa caro posiciona petrobras vai continuar assim governo vais privatizar n poltico posi mesma coisa nada		@geraldoalckmin		1.00258533235591E+018	https://twitter.com/ivan_gevaerd/status/1002585332355911686		
magodasbolsa	2018-06-01 13:18	0	6	srio alckmin vai fazer discursinho esquerdista agora desiste vez ningum quer voc presidente desistealckmin doriapresidente 1bbq3icn			#DesisteAlckmin #DoriaPresidente	1.00258517874795E+018	https://twitter.com/magodasbolsa/status/1002585178747949057		
Gordin53	2018-06-01 13:17	0	0	que absurdo ex governador spaulo vem idiota wha vi		@uma		1.00258499107382E+018	https://twitter.com/Gordin53/status/1002584991073816576		
lucimarvalles	2018-06-01 13:17	0	0	bolsonaro presidente				1.00258494067917E+018	https://twitter.com/lucimarvalles/status/1002584940679172096		
Gordin53	2018-06-01 13:16	1	0	grande observageraldo vc sumidade inteligncia				1.00258472038183E+018	https://twitter.com/Gordin53/status/1002584720381825024		
RonaldoEsteves2	2018-06-01 13:16	1	6	acho est precisando estudar voc imbecil deu porque nperder tempo coxa fdp				1.00258463443215E+018	https://twitter.com/RonaldoEsteves2/status/1002584634432151554		
fabioarantes29	2018-06-01 13:16	1	1	vou rir tanto voc fato comprovar ndices pesquisas porm acredito partido golpista far tudo parlamentarismo canalhas		@geraldoalckmin		1.00258462200441E+018	https://twitter.com/fabioarantes29/status/1002584622004408321		
BuzzoniLuciano	2018-06-01 13:15	0	0	se ferrou hein saiu governo sp deixou cara fala melhor voce trabalha melhor voce vai concorrer governo sp voce chance ganhar presidncia que merda de vida a sua		@geraldoalckmin		1.00258451276794E+018	https://twitter.com/BuzzoniLuciano/status/1002584512767938566		
fabioafaria	2018-06-01 13:15	0	0	tucano sendo tucano ficar muro talento				1.0025844834456E+018	https://twitter.com/fabioafaria/status/1002584483445596160		
thiagoleitao_	2018-06-01 13:15	0	0	larga osso deixa doria concorrer				1.00258432629754E+018	https://twitter.com/thiagoleitao_/status/1002584326297542656		
Edvaldo71015189	2018-06-01 13:14	0	0	era s senhor governador durante 100 anos nter cobrado talto valor icms acho vir dar palpite agora mnimo querer angariar votos				1.00258427777368E+018	https://twitter.com/Edvaldo71015189/status/1002584277773676544		
sergiolbrito	2018-06-01 13:14	0	0	sempre inoportunas observaes				1.00258411172953E+018	https://twitter.com/sergiolbrito/status/1002584111729532928		
anatale79	2018-06-01 13:13	0	0	caba pede pra sair logo				1.00258398474277E+018	https://twitter.com/anatale79/status/1002583984742772739		
BuzzoniLuciano	2018-06-01 13:13	0	0	privatiza bosta quero ver colocarem bandido pra roubar parridos politicos privatizada				1.00258393400014E+018	https://twitter.com/BuzzoniLuciano/status/1002583934000140288		
MarrysilRocha	2018-06-01 13:13	0	2	a sapedro parente presidncia petrobrs lstima ganham nesse episdio inimigos estatal roubaram ainda apoiaram poltica prelevou econmica financeiramente buraco				1.00258384505143E+018	https://twitter.com/MarrysilRocha/status/1002583845051432960		
valmir39290681	2018-06-01 13:12	0	0	sempre conversa pra boi dormir povo fudendo				1.00258376779658E+018	https://twitter.com/valmir39290681/status/1002583767796584448		
dev_felipeam	2018-06-01 13:12	0	0	se pra proteger consumidor melhor privatizar				1.00258372611349E+018	https://twitter.com/dev_felipeam/status/1002583726113488897		
fernandocluiz	2018-06-01 13:12	0	1	analfabeto funcional vai estudar				1.00258371131186E+018	https://twitter.com/fernandocluiz/status/1002583711311855616		
RenovaPSDB	2018-06-01 13:12	0	0	seria colocar fogo gasolina marco os assuntos internos petrobras precisam ser discutidos voz processos decisrios caso alckmin pronunciasse surfaria onda crise e ninfluncia prtica alguma				1.00258365715089E+018	https://twitter.com/RenovaPSDB/status/1002583657150894080		
FabioJr08071006	2018-06-01 13:12	0	0	por nvoto chuchu sempre querendo agradar deus diabo nculh				1.0025836119111E+018	https://twitter.com/FabioJr08071006/status/1002583611911102464		
otacilioribeir9	2018-06-01 13:12	0	0	esse cara turma vendilhes ptria				1.00258358696341E+018	https://twitter.com/otacilioribeir9/status/1002583586963410944		
RonaldoEsteves2	2018-06-01 13:11	0	6	cara integro apagfhct bom				1.00258347704329E+018	https://twitter.com/RonaldoEsteves2/status/1002583477043294208		
lucslobo	2018-06-01 13:10	0	0	que bosta fala parente pouqussimas coisas boas desgoverno temer falazinha certeza q aparelhamento voltar ciro slckmin vtnc				1.00258310678272E+018	https://twitter.com/lucslobo/status/1002583106782720000		
Edson__Antunes	2018-06-01 13:10	0	0	est fazendo campanha ndecola twitterdcmonlinesta tus1002274959543107585		@geraldoalckmin		1.00258310149365E+018	https://twitter.com/Edson__Antunes/status/1002583101493653504		
fernandocluiz	2018-06-01 13:10	2	14	vc nao serve ser presidente vc representa antigo retrgrado atrasado poltica hoje se vc continuar candidatura farsa pessoas querem renovavvotar vc nliga pede sair vc nserve j		@jairbolsonaro @jdoriajr		1.00258305380857E+018	https://twitter.com/fernandocluiz/status/1002583053808566279		
DiasUeliton	2018-06-01 13:09	0	0	alckmin vive cima muro				1.00258299524775E+018	https://twitter.com/DiasUeliton/status/1002582995247751170		
obrflaviodedeus	2018-06-01 13:09	0	0	senhor futuro presidente manter recuperapetrobras consiste deixar acionistas contentes povo contente d fazer duas coisas				1.00258295371154E+018	https://twitter.com/obrflaviodedeus/status/1002582953711538176		
Thalespetacular	2018-06-01 13:09	0	1	srio voc acha telefonia est pior privatiza ainda ruim definitivamente pior antes memria curta seletiva				1.00258294810803E+018	https://twitter.com/Thalespetacular/status/1002582948108034051		
CristinaResilie	2018-06-01 13:09	0	2	verdade				1.00258279806512E+018	https://twitter.com/CristinaResilie/status/1002582798065119233		
pedrostrader	2018-06-01 13:08	2	13	sai cima muro geraldinho fala logo vai privatizar chega usar estatal cabideiro poltico manobra populista chega vc assume posi vc j				1.00258279047338E+018	https://twitter.com/pedrostrader/status/1002582790473383936		
Thalespetacular	2018-06-01 13:08	0	0	que discurso genrico que tal sugerir solureal isso senhor tweetou at criandiria rs				1.00258272522684E+018	https://twitter.com/Thalespetacular/status/1002582725226835968		
