username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,
jjoaquim1,2018-06-01 14:18,0,0,Esses palhaços do @geraldoalckmin acham que vão chegar ao segundo turno??? kkkk @jairbolsonaro vai levar no primeiro.,,@geraldoalckmin @jairbolsonaro,,1.00260035165522E+018,https://twitter.com/jjoaquim1/status/1002600351655219200,,
fabriciollima,2018-06-01 14:17,0,0,Pois é . E ainda o PSDBosta @rede45 acredita no @geraldoalckmin,,@rede45 @geraldoalckmin,,1.0025999605154E+018,https://twitter.com/fabriciollima/status/1002599960515399680,,
JoaoRinoceronte,2018-06-01 14:15,0,0,Geraldo acompanho sua vida a anos... parabéns pela honestidade e transparência sempre! Meu voto em outubro é #Geraldopresidente,,,#Geraldopresidente,1.00259956407814E+018,https://twitter.com/JoaoRinoceronte/status/1002599564078141440,,
Picaxu10,2018-06-01 14:15,0,0,"Geraldo Alckmin . Precisa privatizar essas empresas. E com o dinheiro das vendas desenvolver o país, q é grande, ou nossa geração não vai aproveitar nada da vida no país em q vive. Tudo é muito caro, a população não aguenta mais !",,,,1.0025995408669E+018,https://twitter.com/Picaxu10/status/1002599540866904064,,
geraldopavao,2018-06-01 14:13,0,0,“Menos” Piauí ....menos....!!!,,,,1.0025991164788E+018,https://twitter.com/geraldopavao/status/1002599116478799872,,
MariaExcelsa,2018-06-01 14:13,0,7,A minha também!,,,,1.00259898250438E+018,https://twitter.com/MariaExcelsa/status/1002598982504378369,,
fbtiago,2018-06-01 14:12,0,1,"@joaoamoedonovo é contra o fundo partidário...melhorar ainda, o @partidonovo30 é contra utilizar dinheiro público para campanha eleitoral e manutenção partidária",,@joaoamoedonovo @partidonovo30,,1.00259867003707E+018,https://twitter.com/fbtiago/status/1002598670037069825,,
rvjuris,2018-06-01 14:10,0,3,Repito: privatiza e abre o mercado petrolífero que resolve.,,,,1.00259833617893E+018,https://twitter.com/rvjuris/status/1002598336178933761,,
MarcosNazaPB,2018-06-01 14:10,0,1,"Parabéns pela sua coragem! Eu não acredito em ninguém que aceite fazer parte do sistema político brasileiro, o mais corrupto do mundo dito democrático. Aceitar presidencialismo de coalizão (e, portanto, candidatar-se a isso) é aceitar um sistema corrupto. É corromper-se.",,,,1.00259816120935E+018,https://twitter.com/MarcosNazaPB/status/1002598161209348097,,
joaoleite1979,2018-06-01 14:08,0,0,“Certeza”... pagamos até o fmi,,,,1.00259787084181E+018,https://twitter.com/joaoleite1979/status/1002597870841810946,,
valmir_mv,2018-06-01 14:07,0,0,"@geraldoalckmin deveria mudar o nome para ""ALCKIMISTA"" pq ele tem uma capacidade de transformar ouro em merda! É o candidato ideal pra.... pra.....pra... ser comparado ao CHUCHU?",,@geraldoalckmin,,1.00259760389537E+018,https://twitter.com/valmir_mv/status/1002597603895373824,,
royalknight00,2018-06-01 14:06,0,0,e quem são os principais acionista da empresa?,,,,1.00259714354109E+018,https://twitter.com/royalknight00/status/1002597143541092352,,
SCavacante,2018-06-01 14:05,0,0,pic.twitter.com/FR52gXjKs3,,,,1.00259712353009E+018,https://twitter.com/SCavacante/status/1002597123530088448,,
JoaoRinoceronte,2018-06-01 14:05,0,0,"É preciso combater tudo o que é ilegal, Geraldo Alckmin é preciso mudar o núcleo cultural desde o primário formando novas pessoas! Meu voto é #geraldopresidente",,,#geraldopresidente,1.00259709711023E+018,https://twitter.com/JoaoRinoceronte/status/1002597097110228992,,
jjoaquim1,2018-06-01 14:05,0,0,Esses bandidos do @geraldoalckmin se acham no segundo turno??? Por acaso ainda acreditam em Papai Noel ????? https:// twitter.com/folha/status/1 002595630785544199 …,,@geraldoalckmin,,1.00259692906956E+018,https://twitter.com/jjoaquim1/status/1002596929069559808,,
royalknight00,2018-06-01 14:05,0,0,hum deixa eu ver qual e o menos lixo para eu apoiar kkkkkkkkkkkk,,,,1.00259689272173E+018,https://twitter.com/royalknight00/status/1002596892721729536,,
reinaldo385,2018-06-01 14:04,0,1,quem roubou a Petrobrás foi o PT acorda acéfalo!,,,,1.002596862657E+018,https://twitter.com/reinaldo385/status/1002596862656999424,,
royalknight00,2018-06-01 14:03,0,0,falou e não disse nada kkkkkkkkk,,,,1.00259658881089E+018,https://twitter.com/royalknight00/status/1002596588810891265,,
luciastedile,2018-06-01 14:02,0,5,Tem é que privatizar,,,,1.00259638022386E+018,https://twitter.com/luciastedile/status/1002596380223864832,,
diegofontes25,2018-06-01 14:02,0,1,Canalha oportunista.,,,,1.00259626268273E+018,https://twitter.com/diegofontes25/status/1002596262682734592,,
JoaoRinoceronte,2018-06-01 14:02,0,0,A greve foi com certeza muito importante... mas oportunistas de extremos quiseram se aproveitar. Mas os caminhoneiros não deixaram. Parabens caminhoneiros. Meu voto é Alckmin,,,,1.00259625882812E+018,https://twitter.com/JoaoRinoceronte/status/1002596258828124160,,
AragaoAristides,2018-06-01 14:02,0,0,"Privatizar aquilo vocês sociais democratas também não querem né, onde vão arrumar lugar para os conchavos, maracutaias e a tão famigerada governabilidade? Acorda @geraldoalckmin não é desfazendo do adversário que vai conseguir votos é trabalhando como fez seu vice.",,@geraldoalckmin,,1.00259614770427E+018,https://twitter.com/AragaoAristides/status/1002596147704270848,,
JoaoRinoceronte,2018-06-01 14:00,0,0,"O Brasil foi refém de oportunistas a anos... e esses ainda buscam o poder a qualquer custo... instalam o discurso de ódio e assim seguindo a regra do nazismo: separar para conquistar... Geraldo você ja mostrou que é um gestor que unifica, congrega e acalma os corações. Voto em vc",,,,1.00259566153419E+018,https://twitter.com/JoaoRinoceronte/status/1002595661534191618,,
eliasmg1973,2018-06-01 13:59,0,5,"É só os políticos pararem de roubar que a coisa vai... ""Santo"".",,,,1.0025955105266E+018,https://twitter.com/eliasmg1973/status/1002595510526599168,,
paulo_correa2,2018-06-01 13:59,0,0,Até qdo ele pode fazer isso ?,,,,1.00259550454552E+018,https://twitter.com/paulo_correa2/status/1002595504545521665,,
JoaoRinoceronte,2018-06-01 13:56,0,0,Geraldo no estado de SP vc governou com paz e ouvidos sempre abertos para escutar a população... o Brasil precisa avançar e com certeza vc é a melhor opção,,,,1.00259465597914E+018,https://twitter.com/JoaoRinoceronte/status/1002594655979139072,,
Lauriberto,2018-06-01 13:54,0,0,Todo Dia Um Nome Diferente Para A Vice De Geraldo Alckmin,,,,1.00259428248895E+018,https://twitter.com/Lauriberto/status/1002594282488950786,,
Szarastro,2018-06-01 13:54,0,0,A left-center party that promotes policies that the righties love. See Joao Doria and Geraldo Alckmin .,,,,1.00259422724578E+018,https://twitter.com/Szarastro/status/1002594227245780992,,
JoaoRinoceronte,2018-06-01 13:54,0,1,Geraldo Alckmin acredito que com você na presidência o Brasil irá retomar o crescimento que não acontece a muito tempo!,,,,1.00259414525554E+018,https://twitter.com/JoaoRinoceronte/status/1002594145255542785,,
rodrigo_dilelio,2018-06-01 13:53,0,0,@geraldoalckmin tá fora do páreo dr @MarcioMFelix ?,,@geraldoalckmin @MarcioMFelix,,1.00259409417305E+018,https://twitter.com/rodrigo_dilelio/status/1002594094173052928,,
AAndersonbm,2018-06-01 13:52,0,0,"Golpista, vocês tiraram só pra fazer média, para de comentar as coisas como se tu não tivesse envolvido!!!",,,,1.00259373402493E+018,https://twitter.com/AAndersonbm/status/1002593734024925184,,
dreduardolopes,2018-06-01 13:49,0,0,Só escreve merda chuchu!,,,,1.00259302138759E+018,https://twitter.com/dreduardolopes/status/1002593021387591680,,
rocejoal,2018-06-01 13:47,0,0,Alckmin isso é óbvio! Oq vc acrescentou c essas palavras? Como vc vai resolver essa questão? Qual a solução p este problema? Posicione-se!,,,,1.00259260530002E+018,https://twitter.com/rocejoal/status/1002592605300019200,,
AmadeuAmado07,2018-06-01 13:47,0,0,"Só tem oportunista neste pais, o sr é um deles. Não será eleito, seu discurso é dubio, não demonstra força...",,,,1.00259245020308E+018,https://twitter.com/AmadeuAmado07/status/1002592450203078657,,
pippo_ravasio,2018-06-01 13:45,0,0,"Política de aumento de preço ? Como pode, dona de monopólio, soberana no mercado de combustíveis, declarar prejuízos para justificar aumento diário no preço do combustível!",,,,1.0025919438541E+018,https://twitter.com/pippo_ravasio/status/1002591943854100480,,
lucslobo,2018-06-01 13:44,0,0,"Não vai...Alckmin perde o respeito (acho que não merecia mesmo...) com esta fala covarde ! Parece o Cássio Cunha Lima falando, mas poderia ser Moreira Franco, o Maia, Eunicio, Lula, Gleisi, Lindinho, Ciro...vou vomitar",,,,1.00259174380257E+018,https://twitter.com/lucslobo/status/1002591743802568704,,
gorfo_verdades,2018-06-01 13:41,0,2,"Concordo! Declaração BOMBÁSTICA de Ciro Gomes - sobre relação de Geraldo Alckmin com PCC - absurdamente ignorada pelos fact checkers etc. Tinha que ser 1ª página de tudo que é jornal de SP!!! Mas, a imprensa paulista nunca gostou de incomodar o Santo, né? https:// twitter.com/cah_camilarv/s tatus/1002373207767298056 …",,,,1.00259107484878E+018,https://twitter.com/gorfo_verdades/status/1002591074848780288,,
dddzao,2018-06-01 13:41,0,0,Some Alckmin!!!,,,,1.0025910520821E+018,https://twitter.com/dddzao/status/1002591052082098177,,
BrunoSZimbardi,2018-06-01 13:41,0,1,"O PSDB perde a chance de exigir imediata privatização. Quem nos dera o RenovaPSDB respondesse pelo partido. Infelizmente, o Chuchu fica em cima do muro",,,,1.00259100575187E+018,https://twitter.com/BrunoSZimbardi/status/1002591005751873541,,
M_Buffo,2018-06-01 13:41,0,0,Fora outros modelos como a concessão das estrada sem são paulo. Pedágios absurdos e sem justificativas de aumento! Mas a melhor estrada do país sem dúvida!,,,,1.00259093245223E+018,https://twitter.com/M_Buffo/status/1002590932452233217,,
jprillo,2018-06-01 13:39,0,1,"Integro a Frente Parlamentar pela Fiscalização das Desonerações Fiscais do Estado de São Paulo, coordenada pelo companheiro @raulmarcelopsol , que tem levantado dados importantes.",,@raulmarcelopsol,,1.00259049934419E+018,https://twitter.com/jprillo/status/1002590499344191489,,
egoliveira,2018-06-01 13:39,0,1,28% e R$ 500 bilhões de dívida,,,,1.00259039045157E+018,https://twitter.com/egoliveira/status/1002590390451568640,,
M_Buffo,2018-06-01 13:38,0,0,Não dá pra comparar! Só acho que no Brasil privatizar vira monopólio r não livre concorrência! Veja os banco tinha 4 agora que tão abrindo depois de muito lucro etc! Foi nesse sentido!,,,,1.00259023635288E+018,https://twitter.com/M_Buffo/status/1002590236352884737,,
egoliveira,2018-06-01 13:38,0,0,A única política que protege os consumidores é a privatização dessa empresa comandada por políticos. Esse negócio de empresa pública é papo pra pegar bobo.,,,,1.00259011785961E+018,https://twitter.com/egoliveira/status/1002590117859610624,,
medina_andr,2018-06-01 13:36,0,0,"http:// bit.ly/2srE1X3 falta um filhote da Lava Jato aqui em SP! Tipo nos moldes que tem no RJe já prendeu a quadrilhado Cabral, por exemplo! @policiafederal vcs tem muito o que investigar nessas 2 décadas de @Rede45 @geraldoalckmin @joseserra_ a frente do governo estadual! – bei Esporte Clube Pinheiros",,@policiafederal @Rede45 @geraldoalckmin @joseserra_,,1.00258964856733E+018,https://twitter.com/medina_andr/status/1002589648567328768,,
atpessoa,2018-06-01 13:35,0,0,Além de ter o carisma de um platelminto. Ele só não consegue ser mais repulsivo que o Serra.,,,,1.00258946854784E+018,https://twitter.com/atpessoa/status/1002589468547837954,,
jprillo,2018-06-01 13:35,0,0,"O Executivo estadual tem autonomia para essa política. Mas não há nenhuma transparência, sequer para fiscalização por parte do Legislativo. O próprio TCE entende assim. Muito menos prestação de contas à população. Diálogo para discutir as contrapartidas, então, nem em sonho.",,,,1.00258936572867E+018,https://twitter.com/jprillo/status/1002589365728669698,,
omatheuslima_,2018-06-01 13:34,5,20,"Precisamos definir uma política de preços de combustíveis que, preservando a empresa, proteja os consumidores, diz Geraldo Alckmin . Precisamos é privatizar a Petrobrás, @geraldoalckmin . Deixe de putaria, geraaaldoo!! pic.twitter.com/9hqrPFOH4q",,@geraldoalckmin,,1.00258928920362E+018,https://twitter.com/omatheuslima_/status/1002589289203617792,,
EdduVaz,2018-06-01 13:34,0,0,"Meu caro, se for pra ter ajuste diário, melhor adotar o dólar como moeda oficial! Nós comercialmente não temos como comprar em dólar e vender em real.",,,,1.00258914380805E+018,https://twitter.com/EdduVaz/status/1002589143808045056,,
reinaldo385,2018-06-01 13:33,0,1,só tá na na frente em todas as pesquisas kkkk,,,,1.0025888849062E+018,https://twitter.com/reinaldo385/status/1002588884906201097,,
atpessoa,2018-06-01 13:32,0,1,O Alckmin é a caricatura do establishment. A única coisa que ele renova é o mandato.,,,,1.00258878817715E+018,https://twitter.com/atpessoa/status/1002588788177154051,,
andrefnaguiar,2018-06-01 13:32,0,1,Política de preços é acabar com o monopólio do refino. O resto o mercado faz sua parte.,,,,1.00258874821787E+018,https://twitter.com/andrefnaguiar/status/1002588748217868294,,
bispojoao,2018-06-01 13:32,0,0,"Para o fortalecimento da democracia, o debate nas redes sociais deve ser plural e com foco nas ideias. Parabéns meu presidente!",,,,1.00258868879312E+018,https://twitter.com/bispojoao/status/1002588688793120770,,
RenovaPSDB,2018-06-01 13:30,0,0,"Ele se pronunciou agora, mais foi discreto. Optou, como dissemos, por não jogar fogo na gasolina da crise na empresa. https:// twitter.com/geraldoalckmin /status/1002571016521113600?s=21 …",,,,1.00258819404136E+018,https://twitter.com/RenovaPSDB/status/1002588194041364480,,
manoelgbnetto,2018-06-01 13:29,0,0,A melhor política de preços é privatizar e retirar o monopólio do refino.,,,,1.00258797124418E+018,https://twitter.com/manoelgbnetto/status/1002587971244183552,,
fernandocluiz,2018-06-01 13:29,0,0,"Exatamente por ai ... Mas renovação precisa ser demonstrada. @geraldoalckmin não é renovação de nada. Por isto que o Bolsonaro tem votos. Tira este cara daí e coloca o @jdoriajr , que o Bolsonaro morre.",,@geraldoalckmin @jdoriajr,,1.0025879354962E+018,https://twitter.com/fernandocluiz/status/1002587935496196096,,
andre_alayon,2018-06-01 13:28,0,0,Vai a merda Geraldo. Privatização já !!,,,,1.00258768194207E+018,https://twitter.com/andre_alayon/status/1002587681942065155,,
kazuzak7,2018-06-01 13:27,0,0,Desde que não tenhamos que tirar do nosso bolso.,,,,1.00258734792448E+018,https://twitter.com/kazuzak7/status/1002587347924475905,,
rvlima1984,2018-06-01 13:27,0,0,O governo federal pode ter algum tipo de intervenção nessa política de isenção ?,,,,1.00258733165476E+018,https://twitter.com/rvlima1984/status/1002587331654758400,,
eltonjardel,2018-06-01 13:26,0,0,"Com toda certeza. Pelo tamanho da Petrobrás é preciso que haja uma política sustentável de preços, todavia sem massacrar a população brasileira com preços na bomba exacerbados.",,,,1.00258714895503E+018,https://twitter.com/eltonjardel/status/1002587148955025408,,
fablogan,2018-06-01 13:25,0,1,"Rpz, é de arrebentar o salafrário do Santo dizer um absurdo desses. Que grandessíssimo FDP vc é, @geraldoalckmin ! https:// twitter.com/valor_economic o/status/1002005616699871233 …",,@geraldoalckmin,,1.00258707154926E+018,https://twitter.com/fablogan/status/1002587071549263874,,
RudyCarminatti,2018-06-01 13:25,0,0,Quem é Geraldo Alckmin ??,,,,1.00258705672652E+018,https://twitter.com/RudyCarminatti/status/1002587056726519808,,
NanciPerri,2018-06-01 13:25,0,2,Quando for eleito coloque ele de volta !!! Esse Governo atual tem medo ou rabo preso com o PT !!,,,,1.00258702864991E+018,https://twitter.com/NanciPerri/status/1002587028649906176,,
juniasamauma,2018-06-01 13:25,0,0,Seu Geraldo é melhor o escritor plantar uma árvore do que editar um livro ruim. @geraldoalckmin,,@geraldoalckmin,,1.00258696675036E+018,https://twitter.com/juniasamauma/status/1002586966750359552,,
PastorLiomar,2018-06-01 13:25,0,2,Ou tão corrupto quanto...,,,,1.00258695774094E+018,https://twitter.com/PastorLiomar/status/1002586957740937216,,
MarcoCampelo,2018-06-01 13:24,0,0,Penso diferente. Efeito prático nenhum eu concordo. Mas portuária a diferença do candidato.,,,,1.00258676315887E+018,https://twitter.com/MarcoCampelo/status/1002586763158867968,,
juniasamauma,2018-06-01 13:24,2,2,"BANCOS: Estão explorando há 20 anos. Taxas extrapolaram e junto ao abuso/clientes de toda classe, retendo +_40%/proventos. Emprestam acima da capacidade de pagamento. Inadimplente paga + caro. @geraldoalckmin @inst_lula @LulapeloBrasil @FernandoPsol @esuplicy pic.twitter.com/fzuRYVW02q",,@geraldoalckmin @inst_lula @LulapeloBrasil @FernandoPsol @esuplicy,,1.00258660377943E+018,https://twitter.com/juniasamauma/status/1002586603779428352,,
rickon777,2018-06-01 13:23,0,0,Miopia atroz. Não pode ser presidente.,,,,1.00258646865995E+018,https://twitter.com/rickon777/status/1002586468659945474,,
valdirszcardoso,2018-06-01 13:23,0,0,Já iniciou o FIM DA ERA DO PETRÓLEO. Não podemos ficar REFÉNS de CAMINHONEIROS nem de uma única fonte de ENERGIA.,,,,1.00258644314602E+018,https://twitter.com/valdirszcardoso/status/1002586443146022912,,
MARCELOHAMSI,2018-06-01 13:23,0,0,Esse é o X da questão!,,,,1.00258644010519E+018,https://twitter.com/MARCELOHAMSI/status/1002586440105185287,,
andreveloso02,2018-06-01 13:23,0,0,Esta manchete é tão importante que o próprio Alckmin irá comentar como ele fez dias atrás. Fora Bolivarianos!!!,,,,1.00258643168299E+018,https://twitter.com/andreveloso02/status/1002586431682990081,,
o_antagonista,2018-06-01 13:23,7,28,"Geraldo Alckmin , pré-candidato ao Planalto pelo PSDB, comentou no Twitter o pedido de demissão de Pedro Parente. https://www. oantagonista.com/brasil/alckmin -o-importante-e-nao-desperdicar-o-trabalho-de-recuperacao-da-petrobras/ …",,,,1.00258641819827E+018,https://twitter.com/o_antagonista/status/1002586418198274048,,
valdirszcardoso,2018-06-01 13:22,0,0,"VOTAREI em ALKMIN p presidente, mas proponho grande PROGRAMA DE CARROS ELÉTRICOS POPULARES C BAIXOS IMPOSTOS e PAINÉIS SOLARES c baixos IMPOSTOS e FINANCIAMENTO do BNDES p os proprietários de casas se tornarem GERADORES DE ENERGIA ELÉTRICA.OBAMA fez e gerou EMPREGOS E PROGRESSO.",,,,1.00258607767531E+018,https://twitter.com/valdirszcardoso/status/1002586077675311104,,
ruycastelli,2018-06-01 13:21,0,0,"Governador, tem que escolher se come o bolo ou se guarda o bolo. Talvez criar um pulmão para não deixar mudanças tão frequentes, ou desonerar o combustível, mas a Petrobras não tem margem pra sustentar preços.",,,,1.00258586765393E+018,https://twitter.com/ruycastelli/status/1002585867653926912,,
RenatoSantos_te,2018-06-01 13:20,0,1,"Sinceramente, dá vontade de quebrar meu celular, só pra NÃO olhar mais a cara desse bosta, golpista, vai tomar no caneco...filho da puta nojento...",,,,1.00258580939509E+018,https://twitter.com/RenatoSantos_te/status/1002585809395093505,,
magodasbolsa,2018-06-01 13:20,0,20,"Isso tem a ver com o ciclo econômico, não com a canetada do presidente. Note ainda que a Dilma quase quebrou a Petrobrás com a política de preços dela. Informe-se melhor.",,,,1.00258572133151E+018,https://twitter.com/magodasbolsa/status/1002585721331507202,,
ivan_gevaerd,2018-06-01 13:20,0,0,"Encima do muro sempre, que desastre cara!",,,,1.00258570350569E+018,https://twitter.com/ivan_gevaerd/status/1002585703505694721,,
AquilesConan,2018-06-01 13:19,1,3,Quem hoje apoia um governo Tucano para o planalto (desconsiderando a corrupção deles) que foi leniente com o PT e deixou eles transformarem o país em uma cleptocracia não é democrata é apenas tão medroso quanto os próprios tucanos.,,,,1.00258545343284E+018,https://twitter.com/AquilesConan/status/1002585453432844289,,
ivan_gevaerd,2018-06-01 13:19,0,0,"@geraldoalckmin abre a boca e fala alguma coisa meu caro, te posiciona, Petrobras vai continuar assim no teu governo? Vais privatizar ou não? Político sem posição é a mesma coisa que nada!",,@geraldoalckmin,,1.00258533235591E+018,https://twitter.com/ivan_gevaerd/status/1002585332355911686,,
magodasbolsa,2018-06-01 13:18,0,6,Sério Alckmin? Vai fazer discursinho esquerdista agora? DESISTE de uma vez. Ninguém quer você presidente. #DesisteAlckmin #DoriaPresidente pic.twitter.com/si1Bbq3ICN,,,#DesisteAlckmin #DoriaPresidente,1.00258517874795E+018,https://twitter.com/magodasbolsa/status/1002585178747949057,,
Gordin53,2018-06-01 13:17,0,0,"Que absurdo, um ex governador de São Paulo vem com@uma observação mais lógica e idiota wha vi",,@uma,,1.00258499107382E+018,https://twitter.com/Gordin53/status/1002584991073816576,,
lucimarvalles,2018-06-01 13:17,0,0,Bolsonaro Presidente,,,,1.00258494067917E+018,https://twitter.com/lucimarvalles/status/1002584940679172096,,
Gordin53,2018-06-01 13:16,1,0,Grande observação Geraldo. Vc é uma sumidade de inteligência.,,,,1.00258472038183E+018,https://twitter.com/Gordin53/status/1002584720381825024,,
RonaldoEsteves2,2018-06-01 13:16,1,6,Acho que quem está precisando estudar é você imbecil e deu porque eu não sou de perder muito meu tempo com coxa FDP.,,,,1.00258463443215E+018,https://twitter.com/RonaldoEsteves2/status/1002584634432151554,,
fabioarantes29,2018-06-01 13:16,1,1,"Vou rir tanto de você @geraldoalckmin se de fato comprovar os índices das pesquisas. Porém acredito que seu partido golpista fará de tudo por um ""parlamentarismo"". Canalhas.",,@geraldoalckmin,,1.00258462200441E+018,https://twitter.com/fabioarantes29/status/1002584622004408321,,
BuzzoniLuciano,2018-06-01 13:15,0,0,"Se ferrou hein @geraldoalckmin saiu do governo de SP deixou um cara que fala melhor que voce, trabalha melhor que voce.. que vai concorrer ao governo de SP e voce sem chance de ganhar a presidência.... QUE MERDA DE VIDA A SUA.... kkkkkk",,@geraldoalckmin,,1.00258451276794E+018,https://twitter.com/BuzzoniLuciano/status/1002584512767938566,,
fabioafaria,2018-06-01 13:15,0,0,Tucano sendo tucano... ficar no muro é um talento!!,,,,1.0025844834456E+018,https://twitter.com/fabioafaria/status/1002584483445596160,,
thiagoleitao_,2018-06-01 13:15,0,0,Larga o osso e deixa o Doria concorrer.,,,,1.00258432629754E+018,https://twitter.com/thiagoleitao_/status/1002584326297542656,,
Edvaldo71015189,2018-06-01 13:14,0,0,Era só o senhor quando era governador durante 100 anos não ter cobrado tão alto o valor do icms acho que vir dar palpite agora e o mínimo querer angariar votos,,,,1.00258427777368E+018,https://twitter.com/Edvaldo71015189/status/1002584277773676544,,
sergiolbrito,2018-06-01 13:14,0,0,Sempre inoportunas suas observações.,,,,1.00258411172953E+018,https://twitter.com/sergiolbrito/status/1002584111729532928,,
anatale79,2018-06-01 13:13,0,0,Cabaço. Pede pra sair logo.,,,,1.00258398474277E+018,https://twitter.com/anatale79/status/1002583984742772739,,
BuzzoniLuciano,2018-06-01 13:13,0,0,Privatiza essa bosta!!!! Quero ver colocarem bandido pra roubar para parridos politicos se for privatizada!!!!,,,,1.00258393400014E+018,https://twitter.com/BuzzoniLuciano/status/1002583934000140288,,
MarrysilRocha,2018-06-01 13:13,0,2,"A saída de Pedro Parente da presidência da Petrobrás é uma lástima. Ganham nesse episódio os inimigos da estatal, ou seja, aqueles que que a roubaram e ainda apoiaram uma política de preços que a levou econômica e financeiramente para o buraco.",,,,1.00258384505143E+018,https://twitter.com/MarrysilRocha/status/1002583845051432960,,
valmir39290681,2018-06-01 13:12,0,0,Sempre com essa conversa pra boi dormir e o povo se fudendo.,,,,1.00258376779658E+018,https://twitter.com/valmir39290681/status/1002583767796584448,,
dev_felipeam,2018-06-01 13:12,0,0,Se for pra proteger o consumidor é melhor privatizar!,,,,1.00258372611349E+018,https://twitter.com/dev_felipeam/status/1002583726113488897,,
fernandocluiz,2018-06-01 13:12,0,1,Analfabeto funcional. Vai estudar !!,,,,1.00258371131186E+018,https://twitter.com/fernandocluiz/status/1002583711311855616,,
RenovaPSDB,2018-06-01 13:12,0,0,"Seria colocar fogo em gasolina, Marco. Os assuntos internos da Petrobras precisam ser discutidos por quem tem voz nos processos decisórios. Caso Alckmin se pronunciasse, surfaria a onda da crise. E não teria influência prática alguma.",,,,1.00258365715089E+018,https://twitter.com/RenovaPSDB/status/1002583657150894080,,
FabioJr08071006,2018-06-01 13:12,0,0,Por isso não voto no chuchu. Sempre querendo agradar Deus é o diabo. Não tem culhão.,,,,1.0025836119111E+018,https://twitter.com/FabioJr08071006/status/1002583611911102464,,
otacilioribeir9,2018-06-01 13:12,0,0,Esse cara é da sua turma de vendilhões da pátria,,,,1.00258358696341E+018,https://twitter.com/otacilioribeir9/status/1002583586963410944,,
RonaldoEsteves2,2018-06-01 13:11,0,6,"Cara integro do apagão do FHC,tá bom.",,,,1.00258347704329E+018,https://twitter.com/RonaldoEsteves2/status/1002583477043294208,,
lucslobo,2018-06-01 13:10,0,0,Que bosta de fala !!! Parente foi das pouquíssimas coisas BOAS do desgoverno TEMER e esta falazinha é a certeza de q o aparelhamento voltará com Ciro ou Slckmin. VTNC !!!,,,,1.00258310678272E+018,https://twitter.com/lucslobo/status/1002583106782720000,,
Edson__Antunes,2018-06-01 13:10,0,0,é com esse $$$$ que ele está fazendo sua campanha e que não decola!!!!! fora @geraldoalckmin !!!!!! https:// twitter.com/DCM_online/sta tus/1002274959543107585 …,,@geraldoalckmin,,1.00258310149365E+018,https://twitter.com/Edson__Antunes/status/1002583101493653504,,
fernandocluiz,2018-06-01 13:10,2,14,"Vc nao serve para ser presidente. Vc representa o que tem de mais antigo, retrógrado e atrasado na política hoje. Se vc continuar com esta candidatura farsa, as pessoas que querem renovação vão votar no @jairbolsonaro . Vc não liga? Pede para sair, vc não serve. @jdoriajr já !",,@jairbolsonaro @jdoriajr,,1.00258305380857E+018,https://twitter.com/fernandocluiz/status/1002583053808566279,,
DiasUeliton,2018-06-01 13:09,0,0,Alckmin vive em cima do muro.,,,,1.00258299524775E+018,https://twitter.com/DiasUeliton/status/1002582995247751170,,
obrflaviodedeus,2018-06-01 13:09,0,0,"Senhor ""futuro"" presidente manter a recuperação da Petrobras consiste em deixar os acionistas contentes e o povo contente dá para fazer as duas coisas?",,,,1.00258295371154E+018,https://twitter.com/obrflaviodedeus/status/1002582953711538176,,
Thalespetacular,2018-06-01 13:09,0,1,"Sério que você acha que a telefonia está PIOR depois da privatização? Ainda é ruim, mas definitivamente era muito pior antes. Memória curta / seletiva.",,,,1.00258294810803E+018,https://twitter.com/Thalespetacular/status/1002582948108034051,,
CristinaResilie,2018-06-01 13:09,0,2,Verdade,,,,1.00258279806512E+018,https://twitter.com/CristinaResilie/status/1002582798065119233,,
pedrostrader,2018-06-01 13:08,2,13,"Sai de cima do Muro Geraldinho, Fala Logo que vai privatizar. Chega de usar estatal como cabideiro político e manobra populista. CHEGA! ou vc assume uma posição, ou vc já era.",,,,1.00258279047338E+018,https://twitter.com/pedrostrader/status/1002582790473383936,,
Thalespetacular,2018-06-01 13:08,0,0,Que discurso genérico. Que tal sugerir uma solução real? Isso que o senhor Tweetou até uma criança diria rs,,,,1.00258272522684E+018,https://twitter.com/Thalespetacular/status/1002582725226835968,,
mfcambara,2018-06-01 13:07,0,1,a arte de tentar agradar a todos. Não percebe que nos dias que correm essa postura mais afasta do que atrai?,,,,1.00258250661975E+018,https://twitter.com/mfcambara/status/1002582506619752448,,
Edmilsonfiel,2018-06-01 13:07,0,0,Vc não conseguiu fazer São Paulo funcionar.Acho difícil conseguir fazer o Brasil funcionar!!!,,,,1.00258245754641E+018,https://twitter.com/Edmilsonfiel/status/1002582457546412032,,
fernandocluiz,2018-06-01 13:07,1,1,Lucrativa pro Brasil. É uma empresa onde o Brasil e investidores privados colocam suas economias. Gerida por um cara integro que tirou a empresa do buraco e estava seguindo as melhores praticas de gestão do resto do mundo. Inacreditável eu estar respondendo ainda. Só tem cretino,,,,1.00258243019957E+018,https://twitter.com/fernandocluiz/status/1002582430199566336,,
